,F,V,R0,eta,gamma,alpha
34,2.899634539663418,1.9170452340191194e-07,0.007825366910136524,0.8499934201670508,0.046562379409534185,0.04426790365699482
35,2.8454744789098734,1.9854783732177657e-07,0.007460084392572241,0.8462885360256169,0.04339499017988489,0.4160604751421477
36,2.678298662138163,1.9582681179013084e-07,0.007703775812116194,0.9949553429505982,0.04532979066889173,0.1140449393946633
37,2.988498828011518,1.8488910580948145e-07,0.007678903748686844,0.8105274922455314,0.044955015563821685,0.08582413103302602
38,2.843421959304523,2.144821526625344e-07,0.007620692812869078,0.9305795085848795,0.04649216418544316,0.20508252928410864
39,2.924385941882362,1.995539866523814e-07,0.007453111277911534,0.897256057585603,0.047409748291198955,0.266940111070706
40,2.8509889884060606,2.1522811530550043e-07,0.007630813086709387,0.9231840708157212,0.05029050649934011,0.2605632386640477
41,2.90157024469226,2.102444616281317e-07,0.0076830736346589264,0.8353119085903222,0.04204064186822464,0.1618910723869267
42,2.939140818731695,2.0383305072798164e-07,0.007627557266076728,0.8789960144441038,0.0437130673420281,0.13196800506401565
43,2.7560548987802798,1.9602993318861654e-07,0.007582825904699033,0.8350517056419817,0.04742515917218759,0.4767710579006549
44,2.551025207795804,2.0252469143234718e-07,0.007586851626117709,0.9285414847841108,0.04251158158183223,0.5126734767088281
45,2.66224772846217,1.7227723500847814e-07,0.007660077233162952,0.7814347789358045,0.04023332234198432,0.37144717804163463
46,2.691527458075995,2.386848343463428e-07,0.007278783630212361,0.905579551794512,0.040560389498290626,0.1625734984036413
47,2.917730336802972,2.3449899449336725e-07,0.007733403150846612,0.8304210105033826,0.04648491248480072,0.12059993058345374
48,2.751981003443659,2.2440250109146324e-07,0.00738981303628095,0.819837733594227,0.045397435382983936,0.354744835997631
49,2.726289526443882,2.3876951949440886e-07,0.007675017931626164,0.7946426244539667,0.04475546021244452,0.3958236633475764
50,2.7345154106928953,1.8602025012046609e-07,0.00717682774955564,0.9153742412546675,0.04728765698413133,0.31802253393913926
51,2.759139310553336,1.9732394313766398e-07,0.007572699172924064,0.8504520162240253,0.04242273034308972,0.10917382684113523
52,2.6933979040719094,2.300850098534119e-07,0.007505568093671267,0.8596798694283273,0.04288180758292289,0.366412606471191
53,2.956566329400376,1.8279182936326594e-07,0.0074387917618497345,0.8255641109083076,0.04643996410615221,0.28108241638290987
54,2.842167935071647,1.8038374054408965e-07,0.007407266141950557,0.9236725111287937,0.04334001389929046,0.12260018772217644
55,2.8034749235670775,1.9929908907373151e-07,0.007457245455567137,0.812893594605571,0.04642042917321313,0.600174671356312
56,2.8570720399086595,2.074770531958886e-07,0.00749826478655099,0.8622421785980613,0.04483792122149818,0.22416288950621702
57,2.9503020027066293,1.837086312575731e-07,0.007500382513547219,0.8620330282228341,0.046855912989753556,0.2524013330230213
58,3.0148354938784006,2.1866190643690937e-07,0.007439861763751815,0.9358807356836307,0.04186651947095511,0.3722080624669452
59,2.739755518390702,2.1630739694271671e-07,0.007375936354718722,0.8207230431806627,0.04175681481024008,0.32010502506428357
60,2.9343995625269517,1.743718921604138e-07,0.0075839107047658404,0.8633300085456921,0.04548262495963713,0.08429509888118596
61,2.8205242927702296,2.1210223974347017e-07,0.007479494356870221,0.8699906968155565,0.04345832301292747,0.2574062312683549
62,2.8320872899127263,1.8234053901943173e-07,0.007501304033615567,0.8801063660880195,0.04743576797895328,0.16406050075461717
63,2.805635001018474,1.8563053536255166e-07,0.007721937934552657,0.8555333329208096,0.04956765157361584,0.12837129689259283
64,2.9860639553213044,2.2228057720227438e-07,0.007537591756437819,0.8878658839677463,0.041610461136416935,0.12547460771647356
65,2.672614352761699,2.129098666583065e-07,0.00744101223773674,0.8680998748863867,0.044402443156539184,0.17608592520755909
66,2.755217400082997,2.447475767173099e-07,0.007608873406612965,0.9453807885109251,0.04512640429769216,0.09685168604901034
67,2.9387421080427902,2.098287207391143e-07,0.007438087966239234,0.8549468373095317,0.043624614876038456,0.3519478467959439
68,2.7321133594910467,2.1780059079376188e-07,0.007717731139415156,0.868222277369864,0.04498032327611408,0.2360610630653207
69,2.755046652697424,1.853563488653259e-07,0.007686937279996772,0.9243151903593192,0.049154548334732845,0.15115373104305366
70,2.8213006137442487,1.957108970206332e-07,0.0075257212363017386,0.9083710322726816,0.047155297936551314,0.2995753277247387
71,2.8243663777911476,1.7019395334424233e-07,0.007407726825605818,0.8404531215143749,0.046197009853115575,0.014974635531467367
72,2.775509808105408,1.9316423839289008e-07,0.007433773693302183,0.8604147410911568,0.04233220039824852,0.44857881397742333
73,2.948923088459657,2.0932721390326051e-07,0.007383032179489871,0.9510664265796646,0.04843804975672799,0.08885517378524913
74,2.9480898901839985,1.8916940958367502e-07,0.007673100796806375,0.8394891600252863,0.0447680614729801,0.08626073309934461
75,2.758517071711441,1.9638926257319397e-07,0.0078050468062736125,0.8660304061071704,0.04504340780114672,0.3010036636052615
76,2.7866074521563227,1.8290351315527587e-07,0.007443392246944271,0.8517737889204778,0.044907665261647585,0.34398510164874774
77,2.8008899541816454,1.9678923712770643e-07,0.007675730939297023,0.9600207759803547,0.04481188401255208,0.31210078749192954
78,2.6810779454333304,1.7976951339382424e-07,0.007483530048972236,0.843169921371201,0.04662975905262705,0.5655614253532318
79,2.7326558391170113,1.7696396492445742e-07,0.007272820545975354,0.968686948725967,0.04378670649360412,0.37720990382679875
80,2.9524902363428884,2.3275074990620853e-07,0.007528317454664383,0.8222201899099515,0.04576153881359573,0.6045538172343871
81,2.9959088580535633,1.9182504374116803e-07,0.007417450110057581,0.9445806850180457,0.04488800763054909,0.3064570087631976
82,2.966879175924636,2.0785232271280515e-07,0.007587626414999597,0.8986719472719853,0.04141577207807825,0.46576604604717775
83,2.8589791288701565,1.8295099098560203e-07,0.007401925217070987,0.9525813298846836,0.04286576929044668,0.20606739817525002
84,2.8018199212728447,1.6682508126689266e-07,0.007713388918808981,0.829920411326917,0.045718983291139534,0.2653104170699027
85,2.820062896799282,1.924764278487256e-07,0.00739970094177187,0.8912155050897281,0.04532875092350153,0.3052506765639923
86,2.883401399749171,2.0166664910254514e-07,0.0076444099392648955,0.8593780333192206,0.042647270767875334,0.5173331228050297
87,2.8975035308296677,2.1443463099896965e-07,0.007469337930226281,0.87106611771679,0.048256874062848024,0.1764517080343438
88,2.724609725166821,2.2794327574633834e-07,0.007514204917886198,0.862190011225932,0.04563180527700086,0.34008195641854144
89,2.7824561228574103,2.2753486057102816e-07,0.007847546653362958,0.8880336902541739,0.04102835348800823,0.1409390629306383
90,2.840589879998511,2.480950013096735e-07,0.007657026352066699,0.8249228542976229,0.047358964924782906,0.0871437323866502
91,2.8005749466479264,2.0226157262754577e-07,0.007531614061120986,0.877020425128501,0.04344499986110529,0.14271337696435568
92,2.73825853458328,1.711466178123266e-07,0.007372349533681576,0.8238966539840235,0.0494737138572875,0.3597624240043858
93,2.7088693645688697,2.2286731504030057e-07,0.007493366286012837,0.8901881966940272,0.043986646075271106,0.1353458787883113
94,2.6801187158958557,2.1749796028969153e-07,0.007531046104266717,0.8562784148465098,0.04213208793819154,0.24361455567743848
95,2.7238460667544784,2.1458796043344497e-07,0.007417793616429608,0.9078369993746139,0.0441606322857948,0.26948023414436767
96,2.9298237878415234,2.5048369500861714e-07,0.0075793903045616095,0.8408656049260552,0.04362548357917161,0.4832516995231918
97,2.8133868869810335,1.8088256634798772e-07,0.007463210211436342,0.836415448530917,0.04860249091836313,0.1662814906860018
98,2.793629393472557,2.0028706475279285e-07,0.00774118359760528,0.977224350375262,0.04865639069953485,0.2957208934795609
99,2.744459800112399,2.4517458389533777e-07,0.007532836581470801,0.9510360697815428,0.045833796226166255,0.2754650725336823
100,2.9109721592743774,1.9183733505204197e-07,0.0074113910971523875,0.8226984971987414,0.04894723392947689,0.18284404335170923
101,2.7182155992851413,2.0410872077912675e-07,0.007785872941393465,0.9162426878039917,0.04021124719294494,0.2067495246561166
102,2.8981951358618874,1.849374549072175e-07,0.0076692076904412865,0.92422008225303,0.04404647622163708,0.3330499184926293
103,2.9527100203668546,2.430101127428064e-07,0.0073631188794548,0.9272895215012362,0.0497424745819531,0.24690392782750828
104,2.8194839381722034,2.379474703265992e-07,0.007581142770713913,0.8464223419870375,0.04664558297897695,0.36892942120463396
105,2.7621349589765933,1.84313941122603e-07,0.007434035651150689,0.9508316363190836,0.039657117866432154,0.26287653494459234
106,2.9187646467833797,2.095044783527162e-07,0.0076287823757249145,0.9685590027195025,0.04638341162577946,0.7174952499082184
107,2.987075855211656,2.025639537091626e-07,0.007548775199274921,0.8708077001894915,0.044200837209586605,0.27869200518504
108,2.877471819441651,2.3784697658037085e-07,0.0076129935924174955,0.8660157280029943,0.04430077019917177,0.13973288277397442
109,2.887016010612646,2.0715315926604513e-07,0.00761432721127796,0.9397522686495652,0.040541709598155236,0.19962936312025087
110,2.642175175706248,2.027069935757499e-07,0.00777627295524771,0.9134918052094749,0.04498305313150305,0.3130925067587327
111,2.9104165906955624,1.993616257479985e-07,0.00773309694905437,0.9257287918498265,0.04609135900149508,0.1048519253950441
112,2.8780785089222585,2.0865012882715385e-07,0.007541733421449501,0.8109790926769461,0.045203862470164405,0.16537583856979537
113,2.930377156622586,2.0694567279320113e-07,0.0077556260013456274,0.8876974678961421,0.046117522991962395,0.35070247258334697
114,2.7689425839985193,1.9994079527818738e-07,0.007537769924424606,0.885629414776355,0.0436332625301501,0.41221726240067685
115,2.815496674294985,2.2717699178113767e-07,0.007547969517263951,0.9203178092985668,0.04261605739210891,0.21376430940435417
116,2.882020939206571,2.0455318799534295e-07,0.007355912050175142,0.8841304755773098,0.04176846808349102,0.10751018534407653
117,2.8759320244789373,1.799748391977021e-07,0.007556466460374759,0.934686182819208,0.04764686524048565,0.07518295272873803
118,2.8689780052481897,2.255028608237286e-07,0.007561112282945925,0.9100576704418188,0.04297725734881133,0.21386600591722826
119,2.6885694115735035,1.626752990524685e-07,0.0075517599499862744,0.8935444722619178,0.04104196436379026,0.2863481648759823
120,2.7310701242480446,1.6602877614132312e-07,0.007568516904831817,0.9539072683954941,0.04035136318907614,0.5800857864263356
121,2.87340891377307,2.0783681991099435e-07,0.007614733300381098,0.9016054444279843,0.04154883191188535,0.26068335042302887
122,2.7461569744016354,1.7744169781509363e-07,0.007560760196681468,0.8569470051299347,0.047418015212937745,0.3158681853598896
123,2.8099338839935863,2.306453566532649e-07,0.007643644696558433,0.9004746035581709,0.04184189682666543,0.19772360427256594
124,2.851157422801302,1.883406454645493e-07,0.007569669999614802,0.9514893481610993,0.04365925539224461,0.3403494247235502
125,2.8147504161001953,1.8213214236426246e-07,0.007634439359011349,0.79907065676806,0.04878779114658122,0.3133039366201613
126,2.884151036583603,2.3424291189173205e-07,0.007532273480151093,0.839487525569438,0.047156112068657226,0.5559404160244801
127,2.8439193872999224,2.089250106138268e-07,0.007429577248600277,0.9219038287781013,0.04739257608739741,0.14429970946647716
128,2.775146477084576,1.9753159105987781e-07,0.0074988746053097485,0.8951349315873707,0.043437310056402105,0.09534106047961911
129,2.8332883667289166,2.215768925111175e-07,0.007282078228644303,0.8474412554763405,0.045232685743658144,0.47064012175521
130,2.8919712496074625,2.1590009798421991e-07,0.007517205667958228,0.8760631287872693,0.04725081385716889,0.21732192171532871
131,2.88768688007722,1.966639545083126e-07,0.007673913873347933,0.8976907203500168,0.04177241084618989,0.25097062090451816
132,2.8007720843878388,2.177037243063923e-07,0.007592514183758367,0.8859623409159841,0.04580320210813393,0.41499780579096945
133,2.8977418234081966,1.8302269522371277e-07,0.00771063064622667,0.8539196646223943,0.042920363580829,0.1060271052387132
134,2.8086195410883583,1.7448934399174002e-07,0.00746937883307895,0.8831892671032775,0.04375418039863947,0.2543551416319666
135,2.740648860771688,2.0516469280841417e-07,0.007603100829848232,0.8874696097386907,0.04434754308598675,0.4001809782978669
136,2.7825201313950356,1.9374129132369243e-07,0.007417967154576542,0.9296923579950351,0.04506184950794141,0.2588335595192438
137,2.8326191422518594,2.088381293067902e-07,0.007578567195489425,0.87932906457186,0.051209735904642575,0.42406106474860417
138,3.017148239538973,2.1221038770861577e-07,0.007724183396681056,0.9595120737152485,0.04426203382357263,0.5369495624424053
139,2.630197127753545,1.6792964312310324e-07,0.007283103626929095,0.8589794137762876,0.03983800194208306,0.04046954092353527
140,2.9295602914396413,2.1895050008803978e-07,0.0075565969954373745,0.8840479575799605,0.04644518196221163,0.26090055192767725
141,2.859481965295813,1.9352029112035173e-07,0.007784690990512835,0.8423217197038765,0.04705429232278806,0.21176193343195093
142,2.6493743560874616,2.0657306623173806e-07,0.007226017433315244,0.9184417584223892,0.03835321422845034,0.1536243775523878
143,2.8298252407937525,2.0804117596889786e-07,0.007464146611242826,0.8149683606283468,0.0450888060153496,0.24056572550213046
144,2.927624071999201,1.7875309192227443e-07,0.007460146554265403,0.9052533785343498,0.044841357206620865,0.4271727474191043
145,2.8207404276296084,1.8936365158611292e-07,0.007413411395928545,0.8650438278298572,0.043000982965979984,0.2270612554896307
146,2.7671227589583474,2.36571053890235e-07,0.00738016512469655,0.9431894742675586,0.04775160829668296,0.14986909265691867
147,2.6822080498532057,2.044496803758253e-07,0.007589669307181518,0.7480863790737894,0.04014214353805904,0.2619889632978605
148,2.8897300422435634,1.8257770161631526e-07,0.0077283239413249325,0.9037529381436618,0.0434733537744073,0.43030174530302645
149,2.923926702119265,2.4010215490653856e-07,0.007720884734801689,0.8662252878761694,0.04208166001953517,0.6166238106122846
150,2.7326488367487407,1.6630664659185783e-07,0.0071930863017139616,0.8096692957825764,0.04378350503542896,0.5240467736526045
151,2.8043674947449833,2.0982222726239534e-07,0.00749203964764851,0.820945926799977,0.0400841244971381,0.12828969705228319
152,2.8855715333784486,2.0841068707870077e-07,0.00771335412023993,0.9228340908430243,0.04532852157375174,0.5015915215702855
153,2.936459470310597,1.9592254877715583e-07,0.0073624771935645785,0.9587628404283505,0.04440162794997207,0.21110569977352583
154,2.9674244067412148,2.265494652036062e-07,0.007808124613152059,0.8547643971525979,0.04026751004061005,0.19754301964784846
155,2.8281717994856526,2.155000482937859e-07,0.007845893266469941,0.8477781553481006,0.047030918531351246,0.31981396521053135
156,2.8097411365516787,2.124217469451043e-07,0.007535331482760195,0.9023291561661072,0.04476104809070279,0.2446801489786195
157,2.5986731013766478,2.227214801396886e-07,0.007446776610391226,0.8633166814148052,0.037894615719579715,0.22109379107818367
158,2.841131738318801,1.8219654961997693e-07,0.007689252889918326,0.8801574120825446,0.04654098328556651,0.28196217101359555
159,2.6570038727877625,2.024055406677492e-07,0.007320159409145885,0.8683717039318656,0.04656458517023182,0.1327689886888585
160,2.858204278228989,2.4488620435527803e-07,0.00775057079904739,1.0136749551851716,0.03804807839294299,0.6164759528662596
161,2.7708096962940556,2.1234649799553489e-07,0.007380436200530497,0.935274221429693,0.04690665448644212,0.3856244310608505
162,2.7641062585369567,2.2846024625709971e-07,0.007684909730676082,0.8713234952670736,0.05033071995346999,0.2041404528323013
163,2.902824913912007,1.9553941183782495e-07,0.007419189619664429,0.922885261504014,0.046590821216737056,0.11102102370407306
164,2.7990613771973494,2.1801871568258117e-07,0.00787315073832715,1.008532956759304,0.04138926555810223,0.2915327924168922
165,2.6817507932003073,2.2580287115288826e-07,0.00735149391805923,0.8903669359069757,0.044558865017473345,0.2603926477506146
166,2.678133579463875,1.9113651258437425e-07,0.007658728532373111,0.8229669917587186,0.04345747894412889,0.16558510701178167
167,2.9081214725795426,2.184750339882651e-07,0.007889215230073451,0.8728679437213853,0.042055215077594646,0.4511293863737284
168,3.0913977192112965,1.8660330085282533e-07,0.007476129771327489,0.9531956374053163,0.04715713296834815,0.18723775533042872
169,2.834451372828656,1.6261221522277513e-07,0.0076055004543565145,0.9105367693510825,0.04975835104838906,0.26085279332046235
170,2.8000612806023923,2.1736588671182915e-07,0.007977541800690375,0.8907603235890199,0.0450563787451451,0.43135711353438105
171,2.9633003402282934,1.8841537966132138e-07,0.007730287861243649,0.9304862311256229,0.0432094328406164,0.35934143353133
172,2.89824021007736,2.3101427404530495e-07,0.007660396734638761,0.8941101486322407,0.0449194732906389,0.3073456172809511
173,2.875647405276027,1.7042968243840735e-07,0.007705711746947869,0.9087984550024839,0.04623906663329823,0.1953699546024714
174,2.780806072079284,1.949490670870138e-07,0.007413215985203283,0.8343063494123195,0.049554764209979674,0.286171187289798
175,2.7365772706861025,1.840585932077273e-07,0.007879503704521973,0.8525603631191905,0.04433542924211159,0.3199494800887306
176,2.890151198140765,2.1472911204278326e-07,0.007471196293716271,0.8563923652616966,0.046591306037972444,0.2626622611763607
177,2.873092691143896,2.1638383876019847e-07,0.00747542246864075,0.8714563604371,0.04634317796500926,0.22495936101341613
178,2.8694180902863002,2.0372042559669568e-07,0.007419531533217427,0.8432217147801621,0.044911344465426564,0.2332724423650746
179,2.574515789874769,1.7828736965949305e-07,0.007563055060116238,0.8418730151828792,0.04424917231709197,0.22888968529362727
180,2.8300195960385572,1.8707620626093417e-07,0.007556370495986978,0.9018781872661645,0.04524724262045683,0.084325876227536
181,2.8511708345091438,2.0446952491716126e-07,0.007505198891722401,0.9335925744264683,0.04157269919708182,0.47596444854225234
182,2.7679904785143092,1.9168740262649573e-07,0.007739925532464876,0.8127557919607162,0.04888359289898925,0.45327697192078664
183,2.7196374716232627,1.9756789783806717e-07,0.007401812521250763,0.8693170519394815,0.04356434011426533,0.3974584302224641
184,2.9806548328850795,2.3155857691289012e-07,0.007560539808340396,0.953353349084332,0.04382733759232158,0.0842669953694108
185,2.7881656300256887,2.3019239878400034e-07,0.007166809470381841,0.8550991671880023,0.04787718526330486,0.2385991371242022
186,2.9549806000924286,2.037808498681371e-07,0.007526502641707896,0.8528314716906895,0.04292793251927753,0.2721985793425923
187,2.818941796550125,1.908503629110281e-07,0.007827814040305397,0.8464333442365901,0.045976517632384646,0.23199238694254842
188,2.85699512371141,2.5038927758414355e-07,0.00761688719326309,0.9552928520582836,0.04771585695081802,0.03785147097603385
189,2.827542094358365,2.382142148198762e-07,0.007672053677356682,0.8650255886014736,0.04566919539586087,0.25634725329264185
190,2.9373309158931766,1.5326608131161386e-07,0.007650055376322434,0.8471785632721959,0.04934207477538112,0.5994139886843988
191,2.787575772273121,2.140292636345111e-07,0.00763116093307883,0.8470902501664379,0.04284179670659372,0.3710362235133723
192,2.917552934987488,1.9574770975016088e-07,0.007566341603965898,0.902695159960455,0.045728776118461795,0.29536442818388314
193,2.6846439827798987,2.3988667215522415e-07,0.007572498587545937,0.9028694652881245,0.045557351755763864,0.21778238553140025
194,2.892079113362876,1.7520373307718148e-07,0.00763311767143592,0.8784588436439134,0.044673637645726724,0.26715079413287396
195,2.9720805275599775,2.4490318615805216e-07,0.007645568926277872,0.8086121557039843,0.04312036251616628,0.2853446187032068
196,2.8056259885927557,2.3453669704150304e-07,0.007529831452722688,0.8593362894171643,0.04750591764171177,0.3255752702566345
197,2.7645696339743404,1.9610816869621563e-07,0.007524730980165089,0.9358922917656559,0.04544420068785736,0.1095148937315896
198,2.688267040445536,2.1040724703434664e-07,0.0075702588364463955,0.9023172584614242,0.04667818041640581,0.1493725093550601
199,2.618703293041196,1.815506050496168e-07,0.007534481441935305,0.8501816838936409,0.04447312486375265,0.09188571253003601
200,2.784041503888212,2.2699705454619235e-07,0.007756636385100715,0.8583493355150591,0.041981957176592005,0.24173654262535793
201,2.8195337297811247,2.237441515675105e-07,0.007491868980725694,0.9427317131838081,0.044444340445334414,0.5379651519189992
202,2.881741357521883,1.8414845327205297e-07,0.0077394019276195505,0.8619928090876485,0.043056079079674514,0.25029756495106464
203,2.8197726613168794,1.8530396958877292e-07,0.007411817531250038,0.8953746977870003,0.04234406370689441,0.4277248278744813
204,2.742291583981297,1.8262663324874314e-07,0.0075041060716432885,0.8641770545338074,0.04948403751188743,0.07633498690492803
205,2.776901760629039,1.779439412346373e-07,0.007683627091006147,0.9226279319634227,0.045925550774043145,0.12947569013058818
206,2.826269906763683,1.379243516997461e-07,0.00735268206235409,0.8843029295144049,0.048278670125263025,0.44581445170768325
207,2.835490207674505,1.6191733784457122e-07,0.0073681367079800495,0.8506362186616067,0.04472932738072018,0.1565743799751333
208,2.725133020645369,1.9770121836879005e-07,0.007458749614134264,0.93425904606073,0.04453743454180195,0.23956790680943565
209,2.7497928685247714,2.0177841206547587e-07,0.007998693647958896,0.9520556867040899,0.044165829776429646,0.15009988779745526
210,2.7198049453874065,2.2550216673489997e-07,0.007360703953742802,0.9642206960175899,0.042565343268045196,0.4492016488091325
211,2.898786344905612,1.9950886228569854e-07,0.0072294938834148075,0.8835247493643372,0.04539448593220107,0.2284311478291864
212,2.864593772290759,1.8891255919739026e-07,0.007671747733537589,0.8528586685780378,0.04815649152779832,0.16004199136733627
213,2.7904662982689,1.914356137104699e-07,0.0077351462493774545,0.8893047672659166,0.046126576118850515,0.6219234715667217
214,2.7625194736936,1.8665600464629203e-07,0.007488061690351913,1.0381515985656242,0.04794695417877424,0.12019139200979484
215,2.9637037171009606,2.2284653801501978e-07,0.007725026898946285,0.933960894192288,0.0459158497589175,0.185866895260018
216,2.6311146544074866,1.8882484575384068e-07,0.007425355490092335,0.8541808610537259,0.04437300717487986,0.40416141432560326
217,2.730474140747848,2.0663220240870095e-07,0.007548809093848886,0.926746088901505,0.04567554875458329,0.24865002369265618
218,2.8547718324168367,1.8281175678700404e-07,0.007435993932457243,0.9443410507798383,0.04374975788054808,0.11746087895108669
219,2.8660126650703908,2.032740341669912e-07,0.0076650782312511784,0.9458604135694029,0.04515826937033559,0.3628688378736467
220,2.911463188664262,1.904696412112581e-07,0.007441053867176348,0.9031307802983642,0.042077180582003194,0.26677358816541197
221,2.7239123305387225,2.5086335239481947e-07,0.007649790556748727,0.9226082870675145,0.039309035916953214,0.5082341046012278
222,2.7703773462898664,2.1257153636172893e-07,0.007686779422880962,0.9520655641278883,0.04821233505151928,0.1387529380604012
223,2.7596721776133273,1.788035955718285e-07,0.007591896359090746,0.880271666283531,0.045191944794103656,0.33130562897034094
224,2.9587206842360456,1.748600817749871e-07,0.007757263319716652,0.9148708158982537,0.040081213353253,0.16139732150496763
225,2.908871261961425,2.0586053869117058e-07,0.007302043580355629,0.9659808836337649,0.041748823729416795,0.2001499298863043
226,2.9676601179751048,1.6863218746542e-07,0.007446196091109643,0.9579396751271828,0.04518041485870329,0.30218113688438636
227,2.7472519183274717,1.696615239235733e-07,0.007455825367105926,0.9326881932141916,0.047015861836619266,0.24117315492953503
228,2.7634770235451147,1.930978839941269e-07,0.007619765656403731,0.8574560471199005,0.04196455242567544,0.11799787527451881
229,2.8778085384989898,1.575782056946767e-07,0.007323719804131306,0.886909462978871,0.0439758825709182,0.40712503798053407
230,2.750762936972073,2.1029284063505386e-07,0.007506971610632203,0.9330954459072687,0.04346609740960767,0.23118357461890404
231,2.994113524175282,2.1391479079898516e-07,0.007705826247774724,0.8972885833345725,0.044050727125463235,0.29665494139627513
232,2.930090260163838,2.101111866404941e-07,0.007531003039500175,0.9098577977392239,0.04806623983831102,0.16843153426836366
233,2.6975931154284614,2.180103955867057e-07,0.007671747584814333,0.9210853809647976,0.051067055363899445,0.28028306198227787
234,2.7021142002213265,2.0515471178257718e-07,0.007301045437872078,0.836319495528142,0.041218324753030666,0.09702678638653082
235,2.8336631840989894,1.6912976343477383e-07,0.007523431197597395,0.9177332947523135,0.04410587243762205,0.2343618017161545
236,2.857671703253525,2.1315058746601718e-07,0.007154870891816037,0.8929608193746157,0.04538433448407127,0.3977240817892281
237,2.612705301507389,2.2264041010115854e-07,0.007386139995194264,0.9309496668998585,0.045476631414559175,0.23406752052242596
238,2.8555872546812853,2.3369840175578773e-07,0.007814123395677476,0.8550576554931373,0.042912737668148335,0.3732582264406972
239,2.815499216747594,2.0076062734158822e-07,0.007456053406380639,0.8927134434185586,0.04462408364410604,0.28859285067279283
