,F,V,R0,eta
38,5.7159469471800275,2.8523233024877427e-07,0.008226043834237957,0.9305795085848795
39,5.841225841542197,2.8987819322552417e-07,0.008198352085776447,0.897256057585603
40,5.786384453154372,3.0544166861585487e-07,0.008370222022927018,0.9231840708157212
41,5.5745188558957555,3.0425164383905556e-07,0.008031491008417234,0.8353119085903222
42,5.619881420750603,2.794991989242867e-07,0.00798936933579002,0.8789960144441038
43,5.712874997203387,3.097669238431951e-07,0.007873353607688116,0.8350517056419817
44,5.750323065391967,3.0998788658555985e-07,0.008327397126424238,0.9285414847841108
45,5.685058809787062,2.9428944959252124e-07,0.008020106472875264,0.7814347789358045
46,5.639550209353134,3.1796318959984364e-07,0.008503832589255318,0.905579551794512
47,5.786514184291761,2.9623927422593754e-07,0.008073082727587937,0.8304210105033826
48,5.758799285410367,3.1382728230433067e-07,0.00823358662514365,0.819837733594227
49,5.740187008739312,2.966427673315531e-07,0.008635474903944644,0.7946426244539667
50,5.7639377581435856,2.9073328081760607e-07,0.008052342797409788,0.9153742412546675
51,5.6764844447288585,2.8137475693325315e-07,0.008354217689798918,0.8504520162240253
52,5.66527804759702,2.701987742868394e-07,0.008244319388807602,0.8596798694283273
53,5.657211046167507,2.8967265136552866e-07,0.008298496037622888,0.8255641109083076
54,5.6435754353143075,2.7676168610368575e-07,0.008478237825445448,0.9236725111287937
55,5.823463317382348,2.801503713143831e-07,0.00787755024825014,0.812893594605571
56,5.78415151897793,3.090796840335624e-07,0.008235788578715294,0.8622421785980613
57,5.79912887098897,2.9329907195627286e-07,0.008377029742858427,0.8620330282228341
58,5.8145622910115025,2.673942912579331e-07,0.00818214666355948,0.9358807356836307
59,5.6266059358093266,3.0215670331939797e-07,0.008474670430161247,0.8207230431806627
60,5.646812412246328,2.8931720463724207e-07,0.007927473375486096,0.8633300085456921
61,5.63624717455297,3.0097237189190113e-07,0.008858395219995239,0.8699906968155565
62,5.607582122863716,2.830271447027879e-07,0.008058845108277228,0.8801063660880195
63,5.781333483453303,2.844838117286581e-07,0.008307781608901733,0.8555333329208096
64,5.7249788474692,2.825989004930587e-07,0.008288571394713454,0.8878658839677463
65,5.701598808931296,2.991538870114814e-07,0.00790959298610365,0.8680998748863867
66,5.770114842956993,2.93378475586992e-07,0.008480396981243638,0.9453807885109251
67,5.828674408475802,2.953060976547174e-07,0.008112250152527482,0.8549468373095317
68,5.812582129021213,2.8348032869203224e-07,0.008193768140854941,0.868222277369864
69,5.621442093079266,3.0964009777123657e-07,0.008509776528735549,0.9243151903593192
70,5.723754309965202,2.798818975008507e-07,0.00842165652476161,0.9083710322726816
71,5.63065802259625,3.20855082599079e-07,0.008343603110174989,0.8404531215143749
72,5.667753442144983,2.890796316064467e-07,0.008560497064009928,0.8604147410911568
73,5.545398481157055,2.827814262694432e-07,0.007875412403035763,0.9510664265796646
74,5.732357962582117,3.2350945213159227e-07,0.008121611118959978,0.8394891600252863
75,5.740346297448487,3.139182793286613e-07,0.008458037104313072,0.8660304061071704
76,5.7381286193724605,2.99674791520239e-07,0.00803416952377031,0.8517737889204778
77,5.7346529104543285,3.0356828890449793e-07,0.008547377867443041,0.9600207759803547
78,5.688039664488028,3.0240896397236075e-07,0.008478201581455605,0.843169921371201
79,5.624215407897269,2.687737890753866e-07,0.008092584937310712,0.968686948725967
80,5.83247659638256,2.804927376267789e-07,0.008569975493522267,0.8222201899099515
81,5.795381145462634,3.0645512430116553e-07,0.007888926606227515,0.9445806850180457
82,5.689832718862905,3.0438329637442734e-07,0.008389870065435904,0.8986719472719853
83,5.6276842459124605,2.719354692378391e-07,0.008384371911877167,0.9525813298846836
84,5.778012001207073,2.996945415591135e-07,0.008430030843918914,0.829920411326917
85,5.665830255819944,2.733709336515769e-07,0.007937083158322217,0.8912155050897281
86,5.668780199492152,3.030067992685513e-07,0.008287619420578356,0.8593780333192206
87,5.7234923907422495,3.0791112246904307e-07,0.008501412885352905,0.87106611771679
88,5.792691299995025,3.0725695308479745e-07,0.00865812036621463,0.862190011225932
89,5.776210956400602,2.8022275460668294e-07,0.007908929093947997,0.8880336902541739
90,5.6961169372859235,2.8211645493406795e-07,0.007726077594342245,0.8249228542976229
91,5.6545704649992174,2.7597316924800247e-07,0.00834839050021366,0.877020425128501
92,5.691329015009392,3.195403759440588e-07,0.008289752432957804,0.8238966539840235
93,5.673948667077314,2.721750766055399e-07,0.008480804688183387,0.8901881966940272
94,5.673346584083454,2.995064053004147e-07,0.008210816055905557,0.8562784148465098
95,5.714028545079725,2.812338278555707e-07,0.007909491844909612,0.9078369993746139
96,5.786269673368025,2.9174905662357106e-07,0.008304466620331902,0.8408656049260552
97,5.889684934105329,2.868816565278562e-07,0.008171782674236166,0.836415448530917
98,5.8462392287642935,2.8985068107755624e-07,0.008176516597970104,0.977224350375262
99,5.867673866603585,3.018911431915764e-07,0.008251147365514747,0.9510360697815428
100,5.830753655371185,2.966750613781005e-07,0.00838630440699489,0.8226984971987414
101,5.61362694850155,2.7311264856672435e-07,0.007990238652612672,0.9162426878039917
102,5.824837676972597,3.0929720554944367e-07,0.008462903951002276,0.92422008225303
103,5.835153848964506,2.9330375018587223e-07,0.008021164825424282,0.9272895215012362
104,5.7818248687891325,2.910896506471569e-07,0.008527728626599038,0.8464223419870375
105,5.80793940549478,3.042752757397204e-07,0.007925352412419739,0.9508316363190836
106,5.639019563058684,2.9148444414521405e-07,0.007913853147826097,0.9685590027195025
107,5.74719371962398,2.9720440065074583e-07,0.008067819061489921,0.8708077001894915
108,5.550165285082327,2.9624869137162473e-07,0.007721703498047334,0.8660157280029943
109,5.666641802325744,2.8056492573445077e-07,0.007994399025632126,0.9397522686495652
110,5.863248663454071,2.966003301172516e-07,0.008518352345820594,0.9134918052094749
111,5.671201320653236,2.9084485936806893e-07,0.007577643934905218,0.9257287918498265
112,5.718553137913608,2.701810945857535e-07,0.0086396640830295,0.8109790926769461
113,5.715776539895276,3.0310040246486453e-07,0.008285551274302746,0.8876974678961421
114,5.791047946679057,3.013587390533783e-07,0.008254244359011361,0.885629414776355
115,5.797739749543519,3.027418863348087e-07,0.007778010966712615,0.9203178092985668
116,5.778642134824609,2.773918856042662e-07,0.008350801138485275,0.8841304755773098
117,5.6116291524569855,3.1932342967249453e-07,0.008332403471611755,0.934686182819208
118,5.761360296754416,2.9561435469165397e-07,0.007746720371107489,0.9100576704418188
119,5.64811458654275,3.029754319644854e-07,0.00850333399349091,0.8935444722619178
120,5.796927896734825,3.2546703128865156e-07,0.007923789228233138,0.9539072683954941
121,5.785802452663529,2.923522631023351e-07,0.008442846569299077,0.9016054444279843
122,5.726731843552047,2.84702398948604e-07,0.008388253299430395,0.8569470051299347
123,5.8015448394627605,3.08671698998323e-07,0.008090226150012845,0.9004746035581709
124,5.655855681383397,3.056093679669659e-07,0.008042667399468307,0.9514893481610993
125,5.701302372884919,2.869812681341837e-07,0.008158552348344776,0.79907065676806
126,5.724890383700179,2.9445141458692304e-07,0.008431364806494927,0.839487525569438
127,5.921111924344628,2.8854760226668976e-07,0.008065985852569029,0.9219038287781013
128,5.842404954380207,3.0686060986022154e-07,0.008154958976394327,0.8951349315873707
129,5.615559583776309,2.9811939036340814e-07,0.008091892944516085,0.8474412554763405
130,5.57228359829969,2.8183638585304906e-07,0.008132578138131827,0.8760631287872693
131,5.630699774354392,3.168737044892696e-07,0.00786733608029713,0.8976907203500168
132,5.825231560365447,2.7206328277340017e-07,0.008267109573719088,0.8859623409159841
133,5.900437965574299,3.113760329244999e-07,0.008124710646384748,0.8539196646223943
134,5.680155258027062,3.2254095851979406e-07,0.008131496023902741,0.8831892671032775
135,5.856632546254625,3.0722187641669944e-07,0.008702094398844798,0.8874696097386907
136,5.756823747958468,3.011365749446939e-07,0.0082278109992103,0.9296923579950351
137,5.802945563456868,2.863965371588891e-07,0.008346256876332902,0.87932906457186
138,5.7276543762443195,3.0460638290122556e-07,0.008047347566995723,0.9595120737152485
139,5.8462150986301555,3.220483245118265e-07,0.008296767282871799,0.8589794137762876
140,5.761797834946258,2.652602702360599e-07,0.008305289294812175,0.8840479575799605
141,5.660264059186766,3.0777896584097425e-07,0.008155474941458943,0.8423217197038765
142,5.805402837309702,2.9837032790237815e-07,0.008193060874292274,0.9184417584223892
143,5.634658106320653,3.0097805707675837e-07,0.00789343817833519,0.8149683606283468
144,5.881739405300107,2.7930547129795126e-07,0.008895725673670994,0.9052533785343498
145,5.708411777729356,3.011153044035626e-07,0.008202899617089783,0.8650438278298572
146,5.765712242744892,2.9747569860185444e-07,0.008617091588652008,0.9431894742675586
147,5.701423966966037,2.85121080123963e-07,0.007961629860610622,0.7480863790737894
148,5.739858027849177,3.0517504843637144e-07,0.007784640880014391,0.9037529381436618
149,5.719546158439749,2.9639246813621145e-07,0.008561234473128957,0.8662252878761694
150,5.770018105945436,2.881604441735545e-07,0.008331448865361359,0.8096692957825764
151,5.560691850162886,2.7856287065023173e-07,0.007932903573831918,0.820945926799977
152,5.8111619916007085,2.844021537638877e-07,0.00794412502043469,0.9228340908430243
153,5.67953150983032,2.8430968980882606e-07,0.008326838028644286,0.9587628404283505
154,5.734933909032286,2.8098832262622785e-07,0.007777859087235572,0.8547643971525979
155,5.796911199890726,2.8213639661685964e-07,0.00806663011178884,0.8477781553481006
156,5.7269556267622175,3.150023034048796e-07,0.008484529388433389,0.9023291561661072
157,5.67294320141909,3.012465092995212e-07,0.008512542665320779,0.8633166814148052
158,5.634509083283181,2.9054269615223077e-07,0.007922499707892054,0.8801574120825446
159,5.83107323292106,3.028734503658302e-07,0.00845321562783191,0.8683717039318656
160,5.552873365672133,2.752616239422139e-07,0.0077616089280000255,1.0136749551851716
161,5.700446469715626,2.9798006071160633e-07,0.007831051124136346,0.935274221429693
162,5.749805530166286,3.2860317914062294e-07,0.008490542081542046,0.8713234952670736
163,5.603746751064777,2.941947300536177e-07,0.00862943205439755,0.922885261504014
164,5.749850808145938,2.9603469304648857e-07,0.008539804267030033,1.008532956759304
165,5.7290113903827224,2.858945062585023e-07,0.008022978944925763,0.8903669359069757
166,5.540832503158025,2.957665155816521e-07,0.008162296396567159,0.8229669917587186
167,5.742420665337282,2.911312754031973e-07,0.008552201207528733,0.8728679437213853
168,5.649106783053912,2.788465847790785e-07,0.007921044111111983,0.9531956374053163
169,5.588287755345717,2.9602862013145433e-07,0.008458824008350064,0.9105367693510825
170,5.696706932739014,3.064789974095552e-07,0.007804080751934336,0.8907603235890199
171,5.609820133842587,2.89273202032432e-07,0.008290143827736006,0.9304862311256229
172,5.908204142704733,2.8569526734129007e-07,0.007646021663833676,0.8941101486322407
173,5.661552220515468,3.148509927295565e-07,0.007978909765057168,0.9087984550024839
174,5.670651476950756,2.899298823386528e-07,0.007677252768873358,0.8343063494123195
175,5.846099325564617,2.780341147989152e-07,0.00852202748824933,0.8525603631191905
176,5.766840962044502,3.0061585625287523e-07,0.008124292059366559,0.8563923652616966
177,5.751789876994279,2.8149143705916296e-07,0.008795232776843992,0.8714563604371
178,5.616853944653885,2.9391361255886995e-07,0.008018903679712249,0.8432217147801621
179,5.849700246363305,3.284257870310689e-07,0.008067138383428426,0.8418730151828792
180,5.675907241900405,3.248927310892265e-07,0.008243813309508463,0.9018781872661645
181,5.807122966192463,2.7739189529679295e-07,0.007708186050885756,0.9335925744264683
182,5.6360299621609045,2.810225495933415e-07,0.008444351536551339,0.8127557919607162
183,5.815360869252579,2.96282082753648e-07,0.008045568152136848,0.8693170519394815
184,5.68929559962691,2.9116363666873667e-07,0.00818506297327016,0.953353349084332
185,5.649204516846432,2.831742417747444e-07,0.00807231965728572,0.8550991671880023
186,5.6291252563369145,3.1264012080447683e-07,0.008132481734463008,0.8528314716906895
187,5.696974074684755,2.6773086393565846e-07,0.008048144668142519,0.8464333442365901
188,5.7063291256232604,2.671877072280013e-07,0.007983828449042985,0.9552928520582836
189,5.753932344901673,2.917332119534438e-07,0.00830250348400228,0.8650255886014736
190,5.587857684917456,2.934169162964442e-07,0.008362771827208057,0.8471785632721959
191,5.624202426614599,3.118433463774836e-07,0.00801829379803699,0.8470902501664379
192,5.538320581880109,2.984817509482678e-07,0.008317478985317938,0.902695159960455
193,5.721941537532812,3.096241056267836e-07,0.008384360944105421,0.9028694652881245
194,5.801946587926159,3.024604493640061e-07,0.00819336291284287,0.8784588436439134
195,5.854958782554048,3.0464462862415435e-07,0.008445106597822266,0.8086121557039843
196,5.680579102181661,2.7901161856991103e-07,0.008216281311032435,0.8593362894171643
197,5.696357793270885,2.9837559367447217e-07,0.008913751289070142,0.9358922917656559
198,5.689422597034068,2.9961818472137715e-07,0.008497737860525052,0.9023172584614242
199,5.769899546310317,2.9137826937479845e-07,0.00775214534461725,0.8501816838936409
200,5.7179678328179175,2.747905516812597e-07,0.007979544717962323,0.8583493355150591
201,5.767117062248581,3.1962596054881257e-07,0.00868413845867365,0.9427317131838081
202,5.627528596961261,2.871792840796248e-07,0.008241910918800232,0.8619928090876485
203,5.589555029320847,2.901042656250126e-07,0.008026609963883045,0.8953746977870003
204,5.774352812553326,2.814449345723202e-07,0.008299873787720681,0.8641770545338074
205,5.703544682155735,2.933323448471553e-07,0.007702064465201542,0.9226279319634227
206,5.893208978654304,2.987190998352013e-07,0.008075708185704371,0.8843029295144049
207,5.65053860963153,3.1076977663281334e-07,0.00828035685951414,0.8506362186616067
208,5.667633163170736,3.119813179918547e-07,0.00784852341801763,0.93425904606073
209,5.594702095388809,2.9116435481772443e-07,0.008015034401125238,0.9520556867040899
210,5.63431659524647,3.1286162536729517e-07,0.007777194423028574,0.9642206960175899
211,5.678578894868256,3.1413747572999124e-07,0.007809022103384451,0.8835247493643372
212,5.693020781033189,2.8972801516691206e-07,0.008233449279944122,0.8528586685780378
213,5.83332169626603,2.98150096909328e-07,0.008179051550483256,0.8893047672659166
214,5.773659673784458,3.0309107386917087e-07,0.008714752727324694,1.0381515985656242
215,5.691619883478093,2.8909448291554257e-07,0.00850876732154368,0.933960894192288
216,5.6165910538901205,2.977788616885594e-07,0.008246300991442069,0.8541808610537259
217,5.849482886865833,2.8150553380462845e-07,0.007556165632634551,0.926746088901505
218,5.605842956038785,3.0842081803057864e-07,0.008447006547681416,0.9443410507798383
219,5.766622866053297,2.6645421393996145e-07,0.008682659980104182,0.9458604135694029
220,5.750451573237826,3.0406991736021655e-07,0.00815934337702997,0.9031307802983642
221,5.664594237282665,2.939502094067931e-07,0.007586971138856244,0.9226082870675145
222,5.757448882841817,3.0008216970007316e-07,0.008129970622403985,0.9520655641278883
223,5.6648736540507825,3.051084519461729e-07,0.008123122149592724,0.880271666283531
224,5.778853395152411,2.9269136317278496e-07,0.008176249129880658,0.9148708158982537
225,5.7123319151734755,2.9600628774390176e-07,0.008663298156915779,0.9659808836337649
226,5.665986682876102,3.24955363480417e-07,0.00795149627550651,0.9579396751271828
227,5.745046008204474,2.9024335525545124e-07,0.008377188801451257,0.9326881932141916
228,5.719333604527284,3.0835919680429435e-07,0.008402738179067915,0.8574560471199005
229,5.802498527585038,3.1056719663841085e-07,0.008219336480695876,0.886909462978871
230,5.734220898687895,2.9850579521362524e-07,0.008019420677955599,0.9330954459072687
231,5.8161937854710715,3.002345351590402e-07,0.007833391092178236,0.8972885833345725
232,5.824461009177988,2.777316965602521e-07,0.008496656450769602,0.9098577977392239
233,5.824878263125736,2.948339198822048e-07,0.008594825991909583,0.9210853809647976
234,5.7383469853691835,3.0447521897783e-07,0.008130413880695764,0.836319495528142
235,5.753183337948,3.1066744520625545e-07,0.008163792039844917,0.9177332947523135
236,5.627158545437954,3.02202563282605e-07,0.007927662065454033,0.8929608193746157
237,5.61721153802105,3.0626336499419393e-07,0.008234224850394637,0.9309496668998585
238,5.791489138277485,3.1229013118288765e-07,0.008390250626017082,0.8550576554931373
239,5.650775130249867,3.162525128834812e-07,0.007976018602868389,0.8927134434185586
240,5.603903442611524,2.960933482357475e-07,0.00825226837279489,0.9014942026014824
241,5.695115213839643,2.797074509107254e-07,0.008413225786452452,0.9068262761774377
242,5.749068137123707,2.913256548519416e-07,0.008249510458733714,0.8779665657974262
243,5.6777874889144675,3.386168355115368e-07,0.00836196001326702,0.8356437387612116
244,5.769228032160365,3.056751532543261e-07,0.007626634416082065,0.9627609948963339
245,5.588398091015036,3.017239096142957e-07,0.008199377440222486,0.8746157240580906
246,5.739680843778524,2.7665759557284547e-07,0.0081839016145848,0.8650536729068121
247,5.967796084856602,3.0131849593340235e-07,0.008694344250305738,0.8261785050443475
248,5.780602749667155,2.8640896402335125e-07,0.008044490209388093,0.9240789748300859
249,5.666959726664704,2.9098552067043885e-07,0.008200816565363953,0.9222872199672082
250,5.750052745086241,2.967745929187086e-07,0.008045931474085083,0.838585783483737
251,5.810470854654109,2.6231930558445777e-07,0.008430140826427342,0.8808309567116002
252,5.653683313910471,3.011077576377976e-07,0.008463683289392709,0.9377034547420494
253,5.715402772336516,3.074656603032339e-07,0.008008061696347416,0.9390056400109993
254,5.872700804585056,3.176446106891481e-07,0.008005686301083817,0.905398011996174
255,5.664690678840142,3.012625515665733e-07,0.008250415781691606,0.937982750123102
256,5.53827711032938,3.1900810588723456e-07,0.007921004810386127,0.9069048747574086
257,5.569157938090315,2.9606437777076797e-07,0.008261656309914297,0.9242907806600479
258,5.681686632539959,2.8366454354325395e-07,0.007943772293783662,0.8575343977643454
259,5.828659759734439,3.0793926285849416e-07,0.008495840474692106,0.9261438621561636
260,5.656266428070628,2.8377778303111345e-07,0.008565992435296687,0.8312815238931812
261,5.698280148941345,2.906835692494993e-07,0.008228265784286662,0.7998570999986151
262,5.68707323975061,2.868452115088914e-07,0.00743389630375649,1.0099512167007596
263,5.67701895454655,2.9781153812108597e-07,0.008424591032525757,0.948343451233334
264,5.642179613369788,3.039102162862372e-07,0.008281313185776826,0.8688645921935216
265,5.758035105176007,3.08697380057778e-07,0.007810690150132101,0.8625400950956703
266,5.742157977860148,2.916980432743075e-07,0.00765688894276396,0.9325108002561877
267,5.661917664489185,2.737032261444505e-07,0.008525856053098337,0.917881574892989
268,5.798349238719692,2.8201599185119754e-07,0.00824254248797746,0.955276720569643
269,5.73247858501948,2.9085907106493833e-07,0.008617423393439653,0.856853641881397
270,5.6818300098677,2.980893306101027e-07,0.008212152476152193,0.9280806120400519
271,5.611948385058204,3.079847378038426e-07,0.008374252271739723,0.9103981191495534
272,5.632168291935916,2.880033223447574e-07,0.007710682920646697,0.9049298208445545
273,5.760910030650709,2.8817618117809254e-07,0.00804192588094866,0.816130629265445
274,5.672945174522897,3.006758926574246e-07,0.00825256462125413,0.9294980886917238
275,5.708015313319831,2.8224740292202626e-07,0.008392145785859702,0.9461031919167598
276,5.860399514117781,2.8855719515197346e-07,0.007997929304665941,0.8653649852341697
277,5.718714849854557,2.696793694435304e-07,0.009019887255750475,0.8732315392668918
278,5.734957747494295,3.0911469876772424e-07,0.007829461928260407,0.8546898591140742
279,5.699747760478495,3.023953459094149e-07,0.007980427338315828,0.9331894338994293
280,5.718450522979453,3.2900044678467446e-07,0.008169821545426016,0.7682029754422178
281,5.876968719378186,2.940988760855738e-07,0.008103851854329444,0.8812508297495587
282,5.832719589378163,2.9248701534132555e-07,0.008537252709239457,0.9135115032772649
283,5.814235152252612,3.061208541027558e-07,0.00825824588160353,0.9747339673434471
284,5.733175481798626,3.076210772271513e-07,0.008463380586352433,0.875127215472768
285,5.713135238405912,3.0219994212982833e-07,0.008462395949010729,0.8021529726582193
286,5.761366904606292,3.221388080388229e-07,0.008020189062399966,0.8125692953463912
287,5.789062516063587,2.9117942716831485e-07,0.008276874285159833,0.8973187189292219
288,5.612838351047274,2.9197363639445265e-07,0.008317272590258917,0.9007171810094083
289,5.692798003403408,2.9582252537389915e-07,0.008047244708428393,0.9231861925700611
290,5.985800437466925,2.858565888612554e-07,0.008159338087685566,0.8750974743237552
291,5.539748406629617,2.7444799730485755e-07,0.00821636898012246,0.8757723837524003
292,5.557138617361707,3.0677671648600664e-07,0.00839037156799636,0.8860504143573847
293,5.807955069498614,3.00893361170331e-07,0.008627289168960234,0.9695177675234428
294,5.557854745795012,2.937867064107077e-07,0.007338279948943436,0.906627970429732
295,5.722351745237813,3.150303267523579e-07,0.00836176236216072,0.8819204226698382
296,5.762966084919413,2.7422308961944267e-07,0.008588444574338697,0.9055845112339077
297,5.943793436923562,2.7709740778283333e-07,0.00808446208995345,0.9747896266221976
298,5.789280043368712,3.0174613620588525e-07,0.008044359258316912,0.9301587740871968
299,5.688365486931916,2.918744030784364e-07,0.008280134422941277,0.8732924782465837
300,5.709190380881603,2.994180594336409e-07,0.008232534318209628,0.877658879610762
301,5.716083521446374,2.8941376184302434e-07,0.008502232059142474,0.9128328344475729
302,5.624704555761352,2.693689451216743e-07,0.008422104175072815,0.9379395057421388
303,5.668104041083323,3.0497298415516107e-07,0.008766637467082977,0.8603626318730121
304,5.641592951459015,2.812948961006015e-07,0.008094163381937398,0.8516869253919521
305,5.650996956773222,3.0016312858103514e-07,0.008015783902971103,0.8976962929100244
306,5.692330829510474,2.7826255117805204e-07,0.008293747828305706,0.935609605245012
307,5.584045469719018,3.0741007838041593e-07,0.008012192532594019,0.8636103222254988
308,5.612604547527515,2.720116089465332e-07,0.007864974100689886,0.9585825841216978
309,5.720443651329451,2.8697084437529497e-07,0.0077835052761604925,0.8452474370601346
310,5.691166840797235,2.9205145906166434e-07,0.00818883737858002,0.8159979528031924
311,5.741226683594157,2.958357653480363e-07,0.008953179424953326,0.8483456054512799
312,5.572804076326581,3.10813971582762e-07,0.008025773690176732,0.8807347499711923
313,5.689373140929966,2.752643685967518e-07,0.008510312188141451,0.8923055790668031
314,5.7793663577715435,2.998753416779388e-07,0.008380214642270201,0.8563421344216928
315,5.490871224284704,2.9388184729389625e-07,0.007661025167495473,0.9072239863750435
316,5.71424137060581,3.0110490865732306e-07,0.008184826072680765,0.9155057494658367
317,5.756210963370517,3.0419499076902266e-07,0.008494759020293953,0.8021173449529312
318,5.838889486060398,2.832474641860398e-07,0.008209113734482196,0.8361577179127849
319,5.810917676411456,2.989843907156207e-07,0.008224453469163001,0.9348468471519108
320,5.775508723410165,2.8347940642940855e-07,0.008103810350053453,0.8177695079636178
321,5.682184963151455,2.909169063581098e-07,0.008079456938630278,0.8313443924150007
322,5.87524849944051,2.8421062516881993e-07,0.008364623256022061,0.8936299226166077
323,5.4754256095901574,2.9443272731866366e-07,0.007764906641919901,0.8670560579206313
324,5.7674072168221295,3.1735751948983786e-07,0.007851562178635309,0.8194951001213587
325,5.763328190195394,2.9525931969024315e-07,0.008545192523553225,0.8177967935342395
326,5.768221487174799,3.030993796017868e-07,0.00822407058163422,0.8327495855126961
327,5.861348548876519,2.859776870211394e-07,0.008665917134530824,0.9602517342511034
328,5.653789915388624,2.970277472809568e-07,0.007714378859800081,0.8200833377776977
329,5.650023554099852,2.8912502877579987e-07,0.008147733156855108,0.7965046117390109
330,5.704261890121355,3.2425333611274907e-07,0.008165890294988888,0.792006868883346
331,5.825022605547409,3.049137745477612e-07,0.008033297759154807,0.9589618267702943
332,5.7718471083022465,2.7252210392506375e-07,0.00767101184847661,0.884969274217284
333,5.868684794815675,2.882999859053404e-07,0.008143733710747445,0.7687999654310333
334,5.697812426439088,2.8528814751797207e-07,0.007997408572450184,0.8756672527898488
335,5.578924454173147,2.8390043994436545e-07,0.008114867540652597,0.9517849513287405
336,5.637128624250911,2.758590266816089e-07,0.0077995356221021075,0.9293686942085531
337,5.628009711782722,2.8026951319272137e-07,0.008340732970437898,0.8120113053391593
338,5.862178181763783,3.001499531452243e-07,0.007758007821798288,0.8959284334803389
339,5.638807968293818,3.0436500419824144e-07,0.008259930876667786,0.8556347538195505
340,5.726247507830458,3.105932293144134e-07,0.00821199054953457,0.9095012294119136
341,5.703973676711873,2.797758548773696e-07,0.008722872326893148,0.8142979981459129
342,5.690830744546788,2.738480441063098e-07,0.008467118358978166,0.878739195577015
343,5.84182594327839,2.97714655621135e-07,0.008702943133531475,0.8914392506271519
344,5.875744616488999,2.9069727180685894e-07,0.007809675983758381,0.8632864907644227
345,5.627831587816366,2.7773505638396454e-07,0.008130138301583843,0.8178201350022919
346,5.65350513022205,2.574653513003263e-07,0.008695544948391018,0.8503138118663592
347,5.609376516620003,2.8863683636250753e-07,0.008259148359797158,0.9276377932238279
348,5.58918447779812,2.9062853361901673e-07,0.008399988443384958,0.905410164058053
349,5.747056753416661,2.840658112432094e-07,0.008315598597620134,0.8609130343066438
350,5.710036790788992,2.9248832398851275e-07,0.008563928127958668,0.8658751763353413
351,5.586997439781554,2.878477505551705e-07,0.008274512723729779,0.924188519076348
352,5.537720730001158,2.923734592617608e-07,0.008285794722020024,0.9174443845225749
353,5.597766787494864,3.013506056979429e-07,0.00818727508715016,0.8709078692618444
